,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
1610,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/14/2017,257,0.65,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,2
1624,Kentucky,Lexington,4/5/2017,Saranac AR,8/17/2017,229,0.65,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,2
1641,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,9/13/2018,256,0.65,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,96.06153846,,2
167,Georgia,Athens,10/10/2007,CW 35106,11/1/2010,305,0.64,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,53.88797814,,2
226,Georgia,Midville,11/1/2007,Bara 503,5/15/2009,135,0.64,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,2
265,Georgia,Tifton,2/21/2008,PGI 801,6/18/2008,170,0.64,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
270,Georgia,Tifton,2/21/2008,Bulldog 805,7/30/2008,212,0.64,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
282,Georgia,Tifton,2/21/2008,Bara 503,7/30/2008,212,0.64,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,2
361,Georgia,Tifton,2/21/2008,Bulldog 805,7/30/2010,211,0.64,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,82.202746,,2
373,Georgia,Tifton,2/21/2008,Attention II,7/30/2010,211,0.64,890,40,925.98,132.082,27.48725,22.856,33.475,0.106325,0,0,61.25034325,,2
1005,Kentucky,Lexington,8/9/2012,Caliber,9/16/2015,259,0.64,1133,34,699.07,41.1,21.52647059,15.50882353,27.45882353,0.210147059,0,0,95.29591837,,2
1075,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,263,0.64,1502,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,0,0,88.37113402,,2
1140,Kentucky,Lexington,8/9/2012,Radiance HD,9/15/2017,258,0.64,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,83.09345794,,2
1250,Kentucky,Lexington,8/9/2012,CW 065030,9/12/2018,255,0.64,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,74.06666667,,2
1265,Kentucky,Lexington,3/31/2015,Contender,7/17/2015,198,0.64,108,108,954.34,359.8,22.396,18.074,27.382,0.298,1,1,95.28,,2
1268,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,7/17/2015,198,0.64,108,108,954.34,359.8,22.396,18.074,27.382,0.298,1,1,98.72,,2
1387,Kentucky,Lexington,3/31/2015,Contender,7/10/2018,191,0.64,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,88.18461538,,2
1397,Kentucky,Lexington,3/31/2015,Buffalo,7/10/2018,191,0.64,1197,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,75.36923077,,2
1437,Kentucky,Lexington,4/5/2016,LS 905,8/18/2016,231,0.64,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,95,,2
1439,Kentucky,Lexington,4/5/2016,AFX095005,7/14/2016,196,0.64,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,94.45631068,,2
1557,Kentucky,Lexington,4/5/2016,Evermore,9/13/2018,256,0.64,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,96,,2
1577,Kentucky,Lexington,4/5/2016,Saranac AR,9/13/2018,256,0.64,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,91,,2
1613,Kentucky,Lexington,4/5/2017,Contender,9/14/2017,257,0.64,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,2
1623,Kentucky,Lexington,4/5/2017,Saranac AR,7/8/2017,189,0.64,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,2
1636,Kentucky,Lexington,4/5/2017,Evermore,9/13/2018,256,0.64,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,93.93846154,,2
1649,Kentucky,Lexington,4/5/2017,Caliber,7/10/2018,191,0.64,461,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,94.39487179,,2
1676,Kentucky,Lexington,4/12/2018,NF11ALF006,7/10/2018,191,0.64,89,89,1076.92,192.9,23.512,18.668,28.756,0.2656,1,1,98.61111111,,2
39,Georgia,Athens,10/10/2007,Hybri Force 600,12/5/2008,340,0.63,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,85.93650794,,2
118,Georgia,Athens,10/10/2007,Phoenix,4/23/2010,113,0.63,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,74.96994536,,2
132,Georgia,Athens,10/10/2007,Evermore,11/1/2010,305,0.63,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,68.42786885,,2
162,Georgia,Athens,10/10/2007,Hybri Force 600,11/1/2010,305,0.63,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,72.87377049,,2
233,Georgia,Midville,11/1/2007,Bulldog 805,4/15/2009,105,0.63,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,2
410,Georgia,Tifton,2/21/2008,PGI 909,9/13/2010,256,0.63,935,45,896.06,96.014,27.45044444,23.15,33.35577778,0.099488889,0,0,66.24256293,,2
959,Kentucky,Lexington,8/9/2012,Arc,8/15/2014,227,0.63,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,94.72340426,,2
1170,Kentucky,Lexington,8/9/2012,Arc,9/15/2017,258,0.63,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,71.37383178,,2
1189,Kentucky,Lexington,8/9/2012,55V50,8/13/2018,225,0.63,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,73.18974359,,2
1249,Kentucky,Lexington,8/9/2012,CW 065030,8/13/2018,225,0.63,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,76.52820513,,2
1259,Kentucky,Lexington,3/31/2015,FSG-426,7/17/2015,198,0.63,108,108,954.34,359.8,22.396,18.074,27.382,0.298,1,1,95.56,,2
1537,Kentucky,Lexington,4/5/2016,GA-497HD,9/13/2018,256,0.63,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,94.12307692,,2
1547,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,256,0.63,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,91.93846154,,2
1627,Kentucky,Lexington,4/5/2017,GA-505,8/17/2017,229,0.63,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,2
1671,Kentucky,Lexington,4/5/2017,NF11ALF006,9/13/2018,256,0.63,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,90,,2
137,Georgia,Athens,10/10/2007,Bara 503,11/1/2010,305,0.62,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,67.76502732,,2
253,Georgia,Tifton,2/21/2008,GA-505,6/18/2008,170,0.62,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
273,Georgia,Tifton,2/21/2008,Attention II,6/18/2008,170,0.62,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,2
1164,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/8/2017,220,0.62,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,89.22429907,,2
1251,Kentucky,Lexington,8/9/2012,GA-ALFG-1,5/10/2018,130,0.62,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,68.69230769,,2
1542,Kentucky,Lexington,4/5/2016,Contender,9/13/2018,256,0.62,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,92.06153846,,2
1617,Kentucky,Lexington,4/5/2017,Evermore,7/8/2017,189,0.62,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,2
43,Georgia,Athens,10/10/2007,Hybri Force 700,12/5/2008,340,0.61,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,95.95767196,,1
47,Georgia,Athens,10/10/2007,CW 35106,12/5/2008,340,0.61,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,92.92592593,,1
123,Georgia,Athens,10/10/2007,GA-505,4/23/2010,113,0.61,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,79.33060109,,1
138,Georgia,Athens,10/10/2007,TS 4010,4/23/2010,113,0.61,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,74.1557377,,1
158,Georgia,Athens,10/10/2007,Hybri Force 600,4/23/2010,113,0.61,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,77.12295082,,1
228,Georgia,Midville,11/1/2007,Bara 503,8/14/2009,226,0.61,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
257,Georgia,Tifton,2/21/2008,TS 8031,6/18/2008,170,0.61,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
266,Georgia,Tifton,2/21/2008,PGI 801,7/30/2008,212,0.61,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
929,Kentucky,Lexington,8/9/2012,Evermore,8/15/2014,227,0.61,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,100,,1
1119,Kentucky,Lexington,8/9/2012,55V50,8/8/2017,220,0.61,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,89.44859813,,1
1568,Kentucky,Lexington,4/5/2016,WL 365HQ,5/10/2018,130,0.61,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,95.29230769,,1
1630,Kentucky,Lexington,4/5/2017,NF11ALF006,8/17/2017,229,0.61,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,1
133,Georgia,Athens,10/10/2007,Bara 503,4/23/2010,113,0.6,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,79.83060109,,1
157,Georgia,Athens,10/10/2007,Hybri Force 700,11/1/2010,305,0.6,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,81.9704918,,1
237,Georgia,Midville,11/1/2007,Attention II,4/15/2009,105,0.6,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
1195,Kentucky,Lexington,8/9/2012,Phoenix,9/12/2018,255,0.6,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,61.73333333,,1
1226,Kentucky,Lexington,8/9/2012,Saranac AR,5/10/2018,130,0.6,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,61.93846154,,1
1274,Kentucky,Lexington,3/31/2015,Buffalo,7/17/2015,198,0.6,108,108,954.34,359.8,22.396,18.074,27.382,0.298,1,1,95.72,,1
1428,Kentucky,Lexington,4/5/2016,GA-505,8/18/2016,231,0.6,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,91.77669903,,1
1442,Kentucky,Lexington,4/5/2016,AM-09-600,7/14/2016,196,0.6,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,94.72815534,,1
1597,Kentucky,Lexington,4/5/2016,AM-09-600,9/13/2018,256,0.6,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,94,,1
1602,Kentucky,Lexington,4/5/2016,LS 905,9/13/2018,256,0.6,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,96,,1
1621,Kentucky,Lexington,4/5/2017,Fierce,8/17/2017,229,0.6,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,1
1646,Kentucky,Lexington,4/5/2017,Contender,9/13/2018,256,0.6,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,93.06153846,,1
1674,Kentucky,Lexington,4/12/2018,Ameristand 403T Plus,7/10/2018,191,0.6,89,89,1076.92,192.9,23.512,18.668,28.756,0.2656,1,1,99.22222222,,1
1678,Kentucky,Lexington,4/12/2018,BYS5028,7/10/2018,191,0.6,89,89,1076.92,192.9,23.512,18.668,28.756,0.2656,1,1,99.22222222,,1
127,Georgia,Athens,10/10/2007,GA-505,11/1/2010,305,0.59,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,76.86502732,,1
234,Georgia,Midville,11/1/2007,Bulldog 805,5/15/2009,135,0.59,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
939,Kentucky,Lexington,8/9/2012,Caliber,8/15/2014,227,0.59,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,99,,1
990,Kentucky,Lexington,8/9/2012,Radiance HD,9/16/2015,259,0.59,1133,34,699.07,41.1,21.52647059,15.50882353,27.45882353,0.210147059,0,0,94.85204082,,1
1025,Kentucky,Lexington,8/9/2012,Withstand,9/16/2015,259,0.59,1133,34,699.07,41.1,21.52647059,15.50882353,27.45882353,0.210147059,0,0,96,,1
1329,Kentucky,Lexington,3/31/2015,Caliber,9/14/2017,257,0.59,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,93,,1
1405,Kentucky,Lexington,4/5/2016,FSG 415BR,9/19/2016,263,0.59,167,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,1,0,89.23300971,,1
1446,Kentucky,Lexington,4/5/2016,NF11ALF006,8/18/2016,231,0.59,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,93.77669903,,1
1651,Kentucky,Lexington,4/5/2017,Caliber,9/13/2018,256,0.59,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,94.06153846,,1
33,Georgia,Athens,10/10/2007,CW 500,6/20/2008,172,0.58,254,45,1045.84,85.106,23.02977778,16.89888889,29.45133333,0.1252,0,0,NA,,1
122,Georgia,Athens,10/10/2007,Phoenix,11/1/2010,305,0.58,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,73.44863388,,1
142,Georgia,Athens,10/10/2007,TS 4010,11/1/2010,305,0.58,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,61.09344262,,1
147,Georgia,Athens,10/10/2007,Attention II,11/1/2010,305,0.58,1118,73,802.31,190.746,19.2948,12.6746,26.917,0.11228,0,0,83.82404372,,1
229,Georgia,Midville,11/1/2007,Hybri Force 700,4/15/2009,105,0.58,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
269,Georgia,Tifton,2/21/2008,Bulldog 805,6/18/2008,170,0.58,118,118,1261.64,83.558,23.9276,18.262,30.0158,0.10612,1,1,NA,,1
278,Georgia,Tifton,2/21/2008,BaraWet 501,7/30/2008,212,0.58,160,42,950.4,104.382,25.85238095,21.29904762,32.04380952,0.097142857,1,0,NA,,1
1169,Kentucky,Lexington,8/9/2012,Arc,8/8/2017,220,0.58,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,72.79439252,,1
1254,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/13/2018,225,0.58,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,56.51282051,,1
353,Georgia,Tifton,2/21/2008,Bara 503,5/7/2009,127,0.57,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,1
1239,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/13/2018,225,0.57,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,68.63076923,,1
1626,Kentucky,Lexington,4/5/2017,GA-505,7/8/2017,189,0.57,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,1
1656,Kentucky,Lexington,4/5/2017,Fierce,9/13/2018,256,0.57,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,95.06153846,,1
5,Georgia,Athens,10/10/2007,BaraWet 501,6/20/2008,172,0.56,254,45,1045.84,85.106,23.02977778,16.89888889,29.45133333,0.1252,0,0,NA,,1
27,Georgia,Athens,10/10/2007,Attention II,12/5/2008,340,0.56,422,99,622.84,95.254,9.7902,3.9436,16.041,0.13408,0,0,85.97883598,,1
163,Georgia,Athens,10/10/2007,CW 35106,4/23/2010,113,0.56,926,183,885.11,76.198,13.9814,7.3202,20.5942,0.1445,0,1,73.03551913,,1
216,Georgia,Midville,11/1/2007,GA-505,8/14/2009,226,0.56,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
220,Georgia,Midville,11/1/2007,Hybri Force 600,8/14/2009,226,0.56,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
241,Georgia,Midville,11/1/2007,CW 36106,4/15/2009,105,0.56,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
246,Georgia,Midville,11/1/2007,PGI 801,5/15/2009,135,0.56,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
1184,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/8/2017,220,0.56,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,78.24299065,,1
1194,Kentucky,Lexington,8/9/2012,Phoenix,8/13/2018,225,0.56,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,65.73333333,,1
1244,Kentucky,Lexington,8/9/2012,Arc,8/13/2018,225,0.56,2195,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,46.17435897,,1
1261,Kentucky,Lexington,3/31/2015,FSG-426,9/17/2015,260,0.56,170,34,694.79,41.1,21.52352941,15.45588235,27.50294118,0.205735294,1,0,96.552,,1
1384,Kentucky,Lexington,3/31/2015,FSG-426,9/12/2018,255,0.56,1261,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,94,,1
1389,Kentucky,Lexington,3/31/2015,Contender,9/12/2018,255,0.56,1261,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,87.2,,1
1421,Kentucky,Lexington,4/5/2016,Caliber,7/14/2016,196,0.56,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,95.72815534,,1
1443,Kentucky,Lexington,4/5/2016,AM-09-600,8/18/2016,231,0.56,135,35,671.16,160.7,25.09428571,20.98285714,30.26857143,0.296057143,1,0,94.38834951,,1
1607,Kentucky,Lexington,4/5/2016,NF11ALF006,9/13/2018,256,0.56,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,91.93846154,,1
268,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,316,0.55,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
974,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/15/2014,227,0.55,736,29,539.77,100.3,21.45172414,16.15862069,26.77931034,0.205896552,0,0,96.27659574,,1
1070,Kentucky,Lexington,8/9/2012,4030,9/19/2016,263,0.55,1502,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,0,0,86.46391753,,1
1275,Kentucky,Lexington,3/31/2015,Buffalo,8/14/2015,226,0.55,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,95.496,,1
1334,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/14/2017,257,0.55,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,89.05581395,,1
1629,Kentucky,Lexington,4/5/2017,NF11ALF006,7/8/2017,189,0.55,94,94,1078.18,252.8,21.49183673,16.2122449,26.75714286,0.27536,1,1,NA,,1
1666,Kentucky,Lexington,4/5/2017,GA-505,9/13/2018,256,0.55,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,90,,1
21,Georgia,Athens,10/10/2007,Evermore,6/20/2008,172,0.54,254,45,1045.84,85.106,23.02977778,16.89888889,29.45133333,0.1252,0,0,NA,,1
1225,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,255,0.54,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,70,,1
1567,Kentucky,Lexington,4/5/2016,Caliber,9/13/2018,256,0.54,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,94.06153846,,1
1661,Kentucky,Lexington,4/5/2017,Saranac AR,9/13/2018,256,0.54,526,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,86.06153846,,1
242,Georgia,Midville,11/1/2007,CW 36106,5/15/2009,135,0.53,561,30,635.79,108.994,20.71833333,14.50233333,27.18333333,0.201366667,0,0,NA,,1
245,Georgia,Midville,11/1/2007,PGI 801,4/15/2009,105,0.53,531,145,817.34,285.736,14.2048,8.3222,20.541,0.20838,0,1,NA,,1
1165,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/15/2017,258,0.53,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,89.04672897,,1
1278,Kentucky,Lexington,3/31/2015,Saranac AR,8/14/2015,226,0.53,136,28,618.89,159.7,23.45,18.46785714,28.58214286,0.340714286,1,0,84.528,,1
1354,Kentucky,Lexington,3/31/2015,Saranac AR,9/14/2017,257,0.53,898,37,667.73,143.9,20.21081081,15.01081081,25.42162162,0.28672973,0,0,84.11162791,,1
1364,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,9/12/2018,255,0.53,1261,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,90.06666667,,1
1427,Kentucky,Lexington,4/5/2016,GA-505,7/14/2016,196,0.53,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,92.45631068,,1
1622,Kentucky,Lexington,4/5/2017,Fierce,9/14/2017,257,0.53,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,1
1155,Kentucky,Lexington,8/9/2012,Saranac AR,9/15/2017,258,0.52,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,71.60747664,,1
1190,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,255,0.52,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,70.26666667,,1
1532,Kentucky,Lexington,4/5/2016,FSG 415BR,9/13/2018,256,0.52,891,31,488.84,138.7,22.92258065,18.81290323,27.71612903,0.320774194,0,0,91.93846154,,1
1615,Kentucky,Lexington,4/5/2017,Caliber,8/17/2017,229,0.52,134,40,856.92,132.5,23.3175,17.9125,28.29,0.271225,1,0,NA,,1
9,Georgia,Athens,10/10/2007,GA-505,6/20/2008,172,0.51,254,45,1045.84,85.106,23.02977778,16.89888889,29.45133333,0.1252,0,0,NA,,1
224,Georgia,Midville,11/1/2007,BaraWet 501,8/14/2009,226,0.51,652,50,1097.84,162.048,26.678,21.5494,33.1964,0.16648,0,0,NA,,1
1040,Kentucky,Lexington,8/9/2012,CW 065030,9/16/2015,259,0.51,1133,34,699.07,41.1,21.52647059,15.50882353,27.45882353,0.210147059,0,0,98,,1
1160,Kentucky,Lexington,8/9/2012,Withstand,9/15/2017,258,0.51,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,84,,1
1175,Kentucky,Lexington,8/9/2012,CW 085028,9/15/2017,258,0.51,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,89.95327103,,1
1210,Kentucky,Lexington,8/9/2012,GA-505,9/12/2018,255,0.51,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,74.8,,1
29,Georgia,Athens,10/10/2007,Bara 503,6/20/2008,172,0.5,254,45,1045.84,85.106,23.02977778,16.89888889,29.45133333,0.1252,0,0,NA,,1
252,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,316,0.5,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
1050,Kentucky,Lexington,8/9/2012,55V50,9/19/2016,263,0.5,1502,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,0,0,92.27835052,,1
1369,Kentucky,Lexington,3/31/2015,Caliber,9/12/2018,255,0.5,1261,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,92.06666667,,1
1619,Kentucky,Lexington,4/5/2017,Evermore,9/14/2017,257,0.5,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,1
1625,Kentucky,Lexington,4/5/2017,Saranac AR,9/14/2017,257,0.5,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,1
1631,Kentucky,Lexington,4/5/2017,NF11ALF006,9/14/2017,257,0.5,162,28,476.88,136.3,19.475,14.35714286,24.675,0.287392857,1,0,NA,,1
264,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,316,0.49,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
1065,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,263,0.49,1502,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,0,0,92.18556701,,1
1185,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/15/2017,258,0.49,1863,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,76.46728972,,1
1215,Kentucky,Lexington,8/9/2012,Radiance HD,9/12/2018,255,0.49,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,66,,1
1379,Kentucky,Lexington,3/31/2015,Fierce,9/12/2018,255,0.49,1261,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,85.06666667,,1
1414,Kentucky,Lexington,4/5/2016,WL 365HQ,9/19/2016,263,0.49,167,32,599.31,78.2,23.20625,17.928125,29.11875,0.2730625,1,0,95.23300971,,1
288,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,316,0.48,264,62,801.86,163.046,17.7974,12.3276,24.0582,0.1406,1,0,NA,,1
995,Kentucky,Lexington,8/9/2012,4030,9/16/2015,259,0.48,1133,34,699.07,41.1,21.52647059,15.50882353,27.45882353,0.210147059,0,0,96.85204082,,1
1035,Kentucky,Lexington,8/9/2012,CW 085028,9/16/2015,259,0.48,1133,34,699.07,41.1,21.52647059,15.50882353,27.45882353,0.210147059,0,0,98.14795918,,1
1200,Kentucky,Lexington,8/9/2012,PGI 529,9/12/2018,255,0.48,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,69.06666667,,1
1205,Kentucky,Lexington,8/9/2012,4030,9/12/2018,255,0.48,2225,30,477.33,138.7,23.03333333,18.90666667,27.83333333,0.3196,0,0,71,,1
1284,Kentucky,Lexington,3/31/2015,Caliber,9/19/2016,263,0.48,538,34,621.78,109.6,23.24705882,18.17647059,29.03235294,0.276382353,0,0,94.12435233,,1
1319,Kentucky,Lexington,3/31/2015,Saranac AR,9/19/2016,263,0.48,538,34,621.78,109.6,23.24705882,18.17647059,29.03235294,0.276382353,0,0,89,,1
