,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
1265,1265,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,337,4.17,886,3,4384.28,1323.896,20.58125727,105.98888659999999,26.19026488,0.5462135761769492
1266,1266,Georgia,Midville,2/21/2008,Bara 503,11/20/2008,335,2.27,584,6,4396.48,771.6077938103151,50.2553414,16.37857732415241,48.00555709,0.6722131990000001
1267,1267,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,339,4.51,363,142,4792.89,1238.927367245242,138.9297511,31.14483120029295,28.1211376,0.5979618492240104
1268,1268,Georgia,Midville,2/21/2008,PGI 909,12/7/2009,311,3.77,1000,250,5320.75,602.9146880261289,54.00607374,105.98888659999999,26.19026488,0.6722131990000001
1269,1269,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,320,6.03,1000,69,3761.39,599.974,33.31197042,37.77290433418463,39.59643781,0.24508713241114616
1270,1270,Georgia,Midville,2/21/2008,Bara 503,11/20/2008,341,2.27,317,0,4733.34,1323.896,34.10526707,15.692692999999998,32.45839669,0.13052861324706042
1271,1271,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,322,3.79,495,0,4969.73,599.974,41.23155944,105.98888659999999,176.8482793,0.6722131990000001
1272,1272,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,336,3.31,687,100,4083.02,599.974,136.54331578,25.42469011196255,27.26674458,0.116674048
1273,1273,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,333,4.72,264,284,4681.47,1019.0800878447855,20.58125727,23.17459723280408,40.39134015,0.6722131990000001
1274,1274,Georgia,Midville,2/21/2008,PGI 909,11/11/2008,341,2.98,967,390,4702.44,1323.896,20.58125727,63.01917319175444,121.41326262,0.6722131990000001
1275,1275,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,341,6.03,540,57,3400.1,1159.701657125764,20.58125727,15.692692999999998,26.19026488,0.6722131990000001
1276,1276,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,341,2.27,561,136,3400.1,803.3575423121757,20.58125727,20.568047138291764,26.19026488,0.6722131990000001
1277,1277,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,324,4.27,765,77,4213.0,1269.4942193808333,20.58125727,105.98888659999999,26.19026488,0.3118453924471981
1278,1278,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,336,4.18,644,390,5029.3,599.974,20.58125727,15.692692999999998,42.78716301,0.116674048
1279,1279,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,335,2.94,264,390,5289.6,1323.896,20.58125727,15.692692999999998,26.95761672,0.116674048
1280,1280,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,341,3.18,1000,0,3647.6,1323.896,117.12630228,105.98888659999999,48.60208801,0.5226726692194029
1281,1281,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,341,2.27,271,0,3400.1,1165.677776159257,49.54321938,15.692692999999998,56.89802424,0.22229783783400833
1282,1282,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,319,3.32,748,341,4211.37,599.974,20.58125727,15.692692999999998,176.8482793,0.23001008881940177
1283,1283,Georgia,Midville,2/21/2008,TS 8031,8/14/2009,341,5.01,800,64,4454.5,1323.896,26.214466,15.692692999999998,26.19026488,0.6722131990000001
1284,1284,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,341,4.74,638,159,3400.1,599.974,28.46253243,40.31228680786433,28.86813103,0.6722131990000001
1285,1285,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,339,4.19,730,96,3679.61,760.8275856603162,29.53997843,15.692692999999998,39.51350304,0.13570964644161243
1286,1286,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,341,3.87,720,50,4917.96,978.6289116306272,37.68300353,105.98888659999999,26.19026488,0.6722131990000001
1287,1287,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,308,2.27,934,190,4435.61,667.5692296023908,20.58125727,37.20967399471494,38.14078194,0.6722131990000001
1288,1288,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,341,3.04,831,134,5320.75,993.0299815080454,34.80718546,28.63854009039804,40.94031931,0.5405541323634679
1289,1289,Georgia,Midville,11/1/2007,PGI 801,12/7/2009,341,3.5,515,249,3400.1,918.8471730239884,22.66941094,27.390584308345346,40.83817312,0.6722131990000001
1290,1290,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,335,4.43,667,290,3855.07,599.974,20.58125727,17.00616988062655,26.19026488,0.5016028525141589
1291,1291,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,322,2.27,980,162,4996.68,700.1064646723809,114.95301732,22.592395176337952,176.3649091,0.6722131990000001
1292,1292,Georgia,Midville,2/21/2008,BaraWet 501,11/11/2008,323,2.27,629,0,4540.32,874.5635011674156,20.60802527,76.72553856684246,38.00161941,0.6722131990000001
1293,1293,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,341,6.03,717,386,4501.1,1320.7636296540184,24.18598408,23.674814088182146,26.19026488,0.6722131990000001
1294,1294,Georgia,Midville,2/21/2008,Attention II,8/14/2009,341,4.68,648,48,3400.1,1323.896,22.35913401,38.224689287540684,26.19026488,0.30153701050930376
1295,1295,Georgia,Midville,2/21/2008,PGI 801,11/20/2008,341,6.03,486,106,5099.59,1146.7424740233464,116.79503525,15.692692999999998,26.68538527,0.6722131990000001
1296,1296,Georgia,Tifton,11/1/2007,Hybri Force 700,12/7/2009,341,3.31,1000,367,5010.73,599.974,138.9297511,95.8641735955872,54.24331746,0.6722131990000001
1297,1297,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,325,4.95,590,390,3891.62,805.7630382315642,138.9297511,15.836995662565123,43.90947764,0.6722131990000001
1298,1298,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,325,4.57,264,390,4219.16,846.4562694989718,128.87830238,15.692692999999998,176.8482793,0.6722131990000001
1299,1299,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,5.06,617,390,4405.17,1234.0503316178,102.65580911,105.80878649381334,26.19026488,0.5669257484918777
1300,1300,Georgia,Midville,2/21/2008,Hybri Force 600,12/7/2009,314,5.48,582,390,3809.33,1323.896,35.64159156,105.98888659999999,26.19026488,0.2457726853789562
1301,1301,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,341,6.03,989,364,3400.1,599.974,20.58125727,105.98888659999999,26.19026488,0.116674048
1302,1302,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,337,3.28,1000,334,5243.04,599.974,23.77021079,18.798124829315665,28.58239724,0.6722131990000001
1303,1303,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,325,2.9,754,55,4141.44,667.7554136996097,20.58125727,15.692692999999998,176.8482793,0.613137882237319
1304,1304,Georgia,Midville,2/21/2008,PGI 909,11/20/2008,341,4.47,319,319,4126.81,1051.56415501685,42.93379763,24.66792551231611,52.99068369,0.1366484054064738
1305,1305,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,333,2.27,639,0,3400.1,599.974,37.25572098,22.610290356660922,56.38279985,0.6722131990000001
1306,1306,Georgia,Tifton,11/1/2007,PGI 909,8/14/2009,341,3.7,556,303,3400.1,639.5499485922902,29.41235225,15.692692999999998,33.13426386,0.6378153508916334
1307,1307,Georgia,Midville,2/21/2008,PGI 801,11/20/2008,327,2.27,675,254,5103.49,1313.4895564170197,43.21380973,26.92303756327115,42.68527406,0.6722131990000001
1308,1308,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,4.45,976,16,4949.07,717.3602757906245,20.58125727,38.46822016801697,26.19026488,0.6722131990000001
1309,1309,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,336,2.9,580,0,3498.56,649.5153085004844,41.55649483,24.32577538623928,29.97320896,0.6722131990000001
1310,1310,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,335,3.38,264,383,3400.1,599.974,20.58125727,15.692692999999998,26.19026488,0.116674048
1311,1311,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,322,4.05,645,58,4211.29,1145.5206690042542,20.58125727,66.11099239270699,56.72937067,0.2881288420112253
1312,1312,Georgia,Tifton,11/1/2007,GA-505,11/11/2008,341,6.03,617,390,3400.1,820.2401426934325,25.18032732,33.317396816290746,56.15866561,0.46338345385219104
1313,1313,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,337,6.03,544,215,4681.51,639.4567519297399,20.58125727,33.28780146270276,26.19026488,0.6722131990000001
1314,1314,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,4.85,527,390,3400.1,695.1766106559221,46.18756553,32.340417694465096,176.8482793,0.6722131990000001
1315,1315,Georgia,Midville,11/1/2007,BaraWet 501,12/7/2009,339,3.54,600,103,4554.91,716.2304903566729,20.58125727,25.564300427071633,29.58013928,0.6722131990000001
1316,1316,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,337,2.37,665,367,4586.33,599.974,53.82581135,15.692692999999998,32.79173648,0.4917678706347076
1317,1317,Georgia,Midville,11/1/2007,Hybri Force 700,11/11/2008,341,2.37,803,34,5153.62,871.5800592637081,32.7519166,15.692692999999998,26.19026488,0.116674048
1318,1318,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,338,2.39,645,390,3924.64,799.2649213471323,30.98979531,15.692692999999998,28.06907656,0.5897592886671984
1319,1319,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,306,6.03,698,0,4206.63,1122.4838939675067,20.58125727,31.41762235630282,26.19026488,0.5585484063571851
1320,1320,Georgia,Tifton,11/1/2007,PGI 909,12/7/2009,341,4.07,488,304,5128.73,1323.896,21.55386905,30.76316679780373,98.33241289,0.6722131990000001
1321,1321,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,320,2.39,1000,101,4880.96,1323.896,23.63468519,17.654326048254717,26.19026488,0.33714425767843254
1322,1322,Georgia,Tifton,11/1/2007,Hybri Force 600,11/20/2008,303,3.92,919,9,5133.17,599.974,20.58125727,29.729665344953325,53.75829569,0.6209810955722488
1323,1323,Georgia,Tifton,11/1/2007,TS 8031,11/17/2010,341,5.0,575,59,3400.1,599.974,20.58125727,85.11808610211585,47.52263096,0.6722131990000001
1324,1324,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,337,4.49,674,191,4638.66,1323.896,20.58125727,17.30313089937799,27.08007324,0.116674048
1325,1325,Georgia,Midville,2/21/2008,TS 8031,8/14/2009,297,3.6,1000,217,5320.75,1240.0733245276506,23.51015447,35.0840140570684,176.8482793,0.5121379798164856
1326,1326,Georgia,Midville,2/21/2008,Hybri Force 700,11/20/2008,331,4.46,734,18,4894.72,806.2217161182618,25.59444366,31.15392555114275,35.9232017,0.5975144473974924
1327,1327,Georgia,Midville,2/21/2008,Hybri Force 700,11/17/2010,297,2.8,785,97,4874.26,599.974,138.9297511,33.02834256379728,26.19026488,0.5417845500856261
1328,1328,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,338,2.27,974,0,5320.75,1288.1320555126856,138.9297511,15.692692999999998,26.53979145,0.6722131990000001
1329,1329,Georgia,Tifton,11/1/2007,CW 36106,12/7/2009,341,4.58,968,0,3486.2,973.0786261309116,138.9297511,15.692692999999998,176.8482793,0.29026037737028265
1330,1330,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,4.38,616,10,4175.62,599.974,30.17915819,24.15430465988467,27.25872182,0.5779727284519691
1331,1331,Georgia,Midville,2/21/2008,PGI 801,11/20/2008,335,2.27,709,0,4361.26,1245.0968413301225,28.11427275,28.508622542298575,26.19026488,0.6722131990000001
1332,1332,Georgia,Midville,11/1/2007,BaraWet 501,12/7/2009,341,3.04,597,390,3400.1,1323.896,31.91630109,21.347301555786473,112.07529876,0.116674048
1333,1333,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,4.48,977,390,3947.72,599.974,138.9297511,33.37338897159496,60.66186028,0.6240782715098225
1334,1334,Georgia,Tifton,2/21/2008,Bulldog 805,11/20/2008,341,2.84,727,84,3940.38,1025.4105499652871,25.4168721,19.89842120521494,55.66898012,0.6722131990000001
1335,1335,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,313,3.88,539,390,3400.1,927.4877711034966,22.03519711,19.536372648227516,58.75462799,0.23837162899776598
1336,1336,Georgia,Midville,2/21/2008,Hybri Force 700,12/7/2009,341,2.41,659,390,5003.43,753.3564151514432,20.58125727,37.37643263124973,26.19026488,0.6722131990000001
1337,1337,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,325,5.3,345,45,3948.98,1323.896,20.58125727,28.623436206504728,42.58288512,0.21448159949345647
1338,1338,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,328,4.42,722,0,3748.69,654.4151383159099,29.40259048,105.98888659999999,26.19026488,0.2223440703787968
1339,1339,Georgia,Tifton,11/1/2007,TS 8031,8/14/2009,340,4.1,423,390,5320.75,1323.896,20.58125727,15.692692999999998,26.56115449,0.6722131990000001
1340,1340,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,340,3.13,719,0,4387.68,1214.9649184775822,138.9297511,19.87553572405048,51.58710779,0.6722131990000001
1341,1341,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,329,3.78,628,122,3561.75,1042.7863558680483,36.49704378,105.98888659999999,26.19026488,0.2189217266814846
1342,1342,Georgia,Midville,11/1/2007,BaraWet 501,11/17/2010,341,4.2,695,390,3400.1,1117.834125015421,23.00739157,16.311685399068864,51.85042719,0.20651316057113736
1343,1343,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,332,2.55,569,146,4822.49,752.5311750273537,20.58125727,15.692692999999998,53.35902389,0.5727360446709715
1344,1344,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,319,2.27,422,124,4413.03,599.974,20.58125727,15.692692999999998,176.8482793,0.6722131990000001
1345,1345,Georgia,Tifton,11/1/2007,TS 8031,11/11/2008,341,4.65,264,63,3885.54,599.974,20.58125727,26.353051420313037,63.54613313,0.5658721625130166
1346,1346,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,338,2.47,468,0,3400.1,1323.896,20.58125727,16.167313508885517,81.37069255,0.36854222843780754
1347,1347,Georgia,Tifton,11/1/2007,PGI 909,8/14/2009,341,4.44,716,48,3400.1,1323.896,20.58125727,38.07971509892894,40.6999816,0.116674048
1348,1348,Georgia,Midville,2/21/2008,PGI 801,8/14/2009,339,5.37,1000,351,3565.3,1323.896,35.12001771,24.94131945887293,26.19026488,0.19555639368568822
1349,1349,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,341,4.1,732,330,5127.6,721.175542112112,21.92941396,15.692692999999998,26.19026488,0.5889828054345648
1350,1350,Georgia,Midville,11/1/2007,Hybri Force 700,11/11/2008,322,3.83,317,390,3844.39,599.974,106.49056013,15.692692999999998,35.11747626,0.12774080826374531
1351,1351,Georgia,Tifton,11/1/2007,BaraWet 501,11/17/2010,337,4.41,408,85,5172.13,599.974,136.9298826,105.98888659999999,26.19026488,0.5792120992265964
1352,1352,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,332,4.17,634,6,3671.07,900.317136219718,30.81545678,15.692692999999998,96.68456198,0.3017132598235527
1353,1353,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,322,2.27,545,390,4446.28,1018.7609418943794,20.58125727,15.692692999999998,39.2597524,0.6722131990000001
1354,1354,Georgia,Midville,2/21/2008,PGI 801,12/7/2009,341,5.59,546,210,4611.83,599.974,30.53955802,29.34201940549825,26.19026488,0.45669999421268986
1355,1355,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,341,2.49,752,372,3400.1,599.974,20.58125727,105.98888659999999,32.89137037,0.17446529983067144
1356,1356,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,324,2.27,752,365,5311.45,665.8349109728837,20.58125727,94.48850112229778,40.39518359,0.6722131990000001
1357,1357,Georgia,Tifton,11/1/2007,GA-505,11/20/2008,305,5.8,640,156,5021.5,1288.2802550643414,20.58125727,25.566046682415184,176.8482793,0.5407223255456899
1358,1358,Georgia,Midville,2/21/2008,Attention II,11/11/2008,338,4.24,476,65,4239.39,599.974,31.95011826,20.32737754443927,30.0901408,0.6722131990000001
1359,1359,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,2.98,743,94,3400.1,811.1711042241133,21.99573511,81.74412339712093,41.96139065,0.6722131990000001
1360,1360,Georgia,Tifton,2/21/2008,Bulldog 805,11/20/2008,341,3.9,686,0,4917.44,1183.5772839645877,36.67595685,27.56028340791103,53.28861582,0.29142045179529624
1361,1361,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,334,2.87,680,284,4586.19,641.1284786025392,20.58125727,15.692692999999998,59.56907291,0.6722131990000001
1362,1362,Georgia,Midville,2/21/2008,Bulldog 805,11/17/2010,341,4.44,622,326,4578.57,1162.853833755395,125.83731108,23.85977936140378,26.19026488,0.263191294137859
1363,1363,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,332,3.25,942,264,4985.81,608.9905754574361,138.9297511,15.692692999999998,40.99670649,0.6259218459371916
1364,1364,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,331,3.15,768,173,5171.11,1292.7120797989676,20.58125727,29.598228134763808,126.69800311,0.22106506146904528
1365,1365,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,5.02,520,374,3444.27,1210.9934916222333,27.73672207,24.04410816129755,26.19026488,0.6722131990000001
1366,1366,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,323,2.27,279,194,4607.9,1071.6613612692147,42.11113936,105.98888659999999,26.19026488,0.17583691419327852
1367,1367,Georgia,Midville,2/21/2008,Bulldog 805,12/7/2009,339,5.24,610,93,4521.88,1323.896,20.58125727,34.68879167909872,156.34796814,0.4732012223039518
1368,1368,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,341,2.86,533,286,5320.75,1050.455325631298,36.47291607,16.08963631360585,61.99159625,0.566735031356401
1369,1369,Georgia,Midville,2/21/2008,TS 8031,11/17/2010,341,3.62,696,337,3919.93,799.08026800769,20.58125727,24.97253508545503,39.26500453,0.5139317272624279
1370,1370,Georgia,Midville,11/1/2007,Attention II,11/17/2010,314,3.08,531,240,4213.69,599.974,101.6833817,63.66320149467679,62.28457915,0.6325324926083731
1371,1371,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,314,5.91,531,66,5215.19,649.7148811308826,27.06558936,15.692692999999998,26.19026488,0.4561152153796558
1372,1372,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,315,2.71,575,50,3510.69,760.0017098783902,32.09677717,105.98888659999999,26.19026488,0.116674048
1373,1373,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,341,5.19,484,390,3400.1,599.974,83.76312928,34.472821187316086,52.7963405,0.5403391237534841
1374,1374,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,325,3.49,267,0,3400.1,1323.896,138.9297511,25.210888441320527,143.82974425,0.2621439033529094
1375,1375,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,333,4.39,737,160,5320.75,710.9195380098469,42.7784383,30.46097101148488,126.4441943,0.25693729284981154
1376,1376,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,2.27,667,360,3949.54,599.974,31.21662044,16.49554034347643,26.19026488,0.2387792628159541
1377,1377,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,341,2.83,739,0,4808.69,789.5244368067383,29.35813524,105.98888659999999,93.28547173,0.22635054365798318
1378,1378,Georgia,Midville,11/1/2007,PGI 801,11/17/2010,226,3.32,585,147,4917.49,1116.1814340989451,43.27323674,17.60324042427839,26.19026488,0.26474319421469017
1379,1379,Georgia,Midville,2/21/2008,BaraWet 501,11/20/2008,341,6.03,614,226,4661.25,764.740475249931,26.61700532,24.935556641263727,148.30636322,0.6722131990000001
1380,1380,Georgia,Tifton,11/1/2007,PGI 801,12/7/2009,341,3.86,644,112,4522.01,648.0037683349677,21.008366,34.54279388389783,49.66503651,0.2121534093871571
1381,1381,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,341,2.55,592,390,3400.1,1019.801051162714,20.58125727,21.425023916613284,26.19026488,0.4389696859829201
1382,1382,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,341,6.03,698,0,4786.71,599.974,20.58125727,15.692692999999998,54.02859184,0.5482578817031059
1383,1383,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,333,4.37,810,99,4925.38,656.2210928798768,43.06360688,28.008052673878865,26.19026488,0.116674048
1384,1384,Georgia,Midville,11/1/2007,PGI 801,11/17/2010,341,4.24,525,76,4818.32,599.974,28.82874354,15.692692999999998,54.66581515,0.6722131990000001
1385,1385,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,322,4.06,600,143,5320.75,1136.9943320709194,107.06753847,105.98888659999999,26.19026488,0.43673778434980415
1386,1386,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,333,6.03,663,390,5207.16,675.5989080189755,35.42559696,18.4936254907325,26.19026488,0.5137141151414105
1387,1387,Georgia,Midville,2/21/2008,Hybri Force 700,11/11/2008,339,2.27,722,331,4771.1,1008.1953434547931,42.88096881,15.692692999999998,26.19026488,0.627099852573795
1388,1388,Georgia,Midville,2/21/2008,GA-505,8/14/2009,308,4.18,669,10,3837.03,1148.5857695920863,20.58125727,20.558306690462395,44.35995624,0.6722131990000001
1389,1389,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,327,2.84,518,260,5033.97,1323.896,20.58125727,16.164566284406227,45.79385941,0.18464926861310565
1390,1390,Georgia,Midville,11/1/2007,GA-505,11/11/2008,299,2.27,978,89,5320.75,766.7114593312674,20.58125727,35.220832638309105,45.90207293,0.46741363788826745
1391,1391,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,341,3.85,1000,156,5310.01,599.974,52.75505676,35.37017771454428,26.19026488,0.6722131990000001
1392,1392,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,341,4.85,775,9,4220.64,603.553366391487,33.040062,20.315845347640167,52.42937565,0.5349407237206188
